cross,reynolds,temporal_l,temporal_r,viscous
4.274980651685276e-05,8.20707837177446e-10,9.459781919265488e-05,8.060973972671684e-05,-9.363578527791502e-05
2.610160997870136e-05,3.053598411167661e-10,2.444084127870087e-05,2.8322672631671147e-05,2.8761250093249906e-05
0.0013195269231975918,7.910448369711125e-07,0.0005713130422537003,0.0006968059133561027,-0.0002593527235377497
0.04083176811239825,0.0008859938577630027,0.01180787594676868,0.014139957458149681,-0.007136457619053654
0.0031802188914286803,5.529404166678556e-06,-0.0013803468876627564,-0.0013535256544708347,0.0008092590876734411
0.004131209689002012,8.111279787542161e-06,-0.0005247562681297936,-0.00038652705107102117,0.0016964154643788493
0.0025283526114938423,2.8524365389919016e-06,0.0012095744368932726,0.001249232194592333,0.00048719211205857597
0.0006557154690138758,1.8878124375189064e-07,0.0008147648566424181,0.0007515364631288907,-0.00038062890251072787
7.594349972120725e-05,2.5323440439746688e-09,0.00014934285515475162,0.00012931610798515013,-0.00013690004192023418
3.4119324250785886e-05,5.066476756980829e-10,3.139279510180617e-05,3.446025342992602e-05,2.5707608056543487e-05
0.0014798177077269905,9.7373707441659e-07,0.0005631206016696756,0.0006860328136357941,-0.0002894273343965227
0.04383697964339626,0.001011024835999886,0.011872022617117823,0.014113530594241395,-0.006945769763325643
0.0029369043547648284,4.687437495180251e-06,-0.001128899262338413,-0.0012159225444747063,0.0014524604582055733
0.004006784682669003,7.567747337277415e-06,-0.0006800105529232403,-0.0005683056516173099,0.0017198353940324589
0.0027869245744435076,3.412085434304856e-06,0.0009920754854186693,0.0010544502074964018,0.000616826530642765
0.0008717066397169063,3.268426054489853e-07,0.0009124792588234751,0.0008569792376469819,-0.0004084879372230764
0.0001254496443362909,6.758787617166433e-09,0.0002182794252540352,0.0001920023079935522,-0.00018878463901238153
4.466424962033699e-05,8.431076833453201e-10,4.206072945202755e-05,4.369206395313436e-05,1.8525681078204335e-05
0.0016403929303557174,1.1714302884827307e-06,0.000552759430580834,0.0006730569297062572,-0.00031944540986387875
0.04690161285258102,0.0011452912623404925,0.011945814165340197,0.014335728343831067,-0.007992206911261346
0.0027108023276327707,4.001090515444473e-06,-0.0010960968977854803,-0.0010815644427803054,0.0007141107546256246
0.003853871888750381,6.949978254510357e-06,-0.0007820639117721347,-0.0006942665425443028,0.001720876109884301
0.0029955142342976654,3.885377186598623e-06,0.0007631913280850525,0.000840430782217657,0.0007415077298679454
0.0011072363274424897,5.170406306021019e-07,0.000972267389339257,0.0009288902101957412,-0.00041986360685351094
0.00019449197600841315,1.589696598484023e-08,0.00029834696127773407,0.00026645294341733257,-0.00024759548288495606
5.900181999535711e-05,1.4312237489158232e-09,5.804007387609806e-05,5.754025845247391e-05,6.063504461156685e-06
0.0018008341606396323,1.3825571107114852e-06,0.0005410540792487904,0.0006586095675338032,-0.0003495377086638312
0.05000732986850013,0.0012891532842098218,0.012035556327154862,0.014351881662037312,-0.0079130833307679
0.0025184367514556752,3.433768451964569e-06,-0.000878871058944903,-0.0009664760667631305,0.0012691531905490022
0.003682621895135969,6.304518907843664e-06,-0.0008409481777486898,-0.00077442642522607,0.0017031330604136176
0.0031527917576985045,4.246907198559359e-06,0.0005378978959741786,0.0006229717951775008,0.0008567862037555975
0.0013530662293053171,7.577257574915684e-07,0.0009914342051930577,0.0009629416275950355,-0.00041399862047292093
0.0002853056754790839,3.349080644902792e-08,0.0003846461788934514,0.00034858013677725193,-0.00031093249861727007
7.880548269389438e-05,2.491293496511333e-09,8.08063406339531e-05,7.748984305486271e-05,-1.2723015588675716e-05
0.0019609377193497684,1.605769348593409e-06,0.0005289528252284982,0.0006436333883370501,-0.00037997030268847355
0.05317783188688651,0.0014429601271329657,0.012132293558526495,0.014592391473233967,-0.008857035648097311
0.002338814302332402,2.9692182005975265e-06,-0.0008676566151007923,-0.0008563749308117918,0.0006339935360986891
0.00350103318392308,5.664767908609896e-06,-0.0008670461735400252,-0.0008185696625971421,0.0016701131060053009
0.003260260586331761,4.485671876372761e-06,0.0003267903269297117,0.00041390115431304844,0.0009593460024222688
0.001599707642851327,1.040337938749342e-06,0.0009713439578796201,0.0009588345624733046,-0.00039144818073639717
